Python 3.11.4 (tags/v3.11.4:d2340ef, Jun  7 2023, 05:45:37) [MSC v.1934 64 bit (AMD64)] on win32
Type "help", "copyright", "credits" or "license()" for more information.

= RESTART: C:\Users\diego\Desktop\endpointsV2.py
(4906, '20-de-enero'),
(4907, '22-de-enero'),
(4908, '24-de-enero'),
(4909, '27-de-enero'),
(4910, '29-de-enero'),
(4911, '31-de-enero'),
(4912, '03-de-febrero'),
(4913, '05-de-febrero'),
(4914, '07-de-febrero'),
(4915, '10-de-febrero'),
(4916, '12-de-febrero'),
(4917, '14-de-febrero'),
(4918, '17-de-febrero'),
(4919, '19-de-febrero'),
(4920, '21-de-febrero'),
(4921, '24-de-febrero'),
(4922, '26-de-febrero'),
(4923, '28-de-febrero'),
(4924, '03-de-marzo'),
(4925, '05-de-marzo'),
(4926, '07-de-marzo'),
(4927, '10-de-marzo'),
(4928, '12-de-marzo'),
(4929, '14-de-marzo'),
(4930, '17-de-marzo'),
(4931, '19-de-marzo'),
(4932, '21-de-marzo'),
(4933, '24-de-marzo'),
(4934, '26-de-marzo'),
(4935, '28-de-marzo'),
(4936, '31-de-marzo'),
(4937, '02-de-abril'),
(4938, '04-de-abril'),
(4939, '07-de-abril'),
(4940, '09-de-abril'),
(4941, '11-de-abril'),
(4942, '14-de-abril'),
(4943, '16-de-abril'),
(4944, '18-de-abril'),
(4945, '21-de-abril'),
(4946, '23-de-abril'),
(4947, '25-de-abril'),
(4948, '28-de-abril'),
(4949, '30-de-abril'),
(4950, '02-de-mayo'),
(4951, '05-de-mayo'),
(4952, '07-de-mayo'),
(4953, '09-de-mayo'),
(4954, '12-de-mayo'),
(4955, '14-de-mayo'),
(4956, '16-de-mayo'),
(4957, '19-de-mayo'),
(4958, '21-de-mayo'),
(4959, '23-de-mayo'),
(4960, '26-de-mayo'),
(4961, '28-de-mayo'),
(4962, '30-de-mayo'),
(4963, '02-de-junio'),
(4964, '04-de-junio'),
(4965, '06-de-junio'),
(4966, '09-de-junio'),
(4967, '11-de-junio'),
(4968, '13-de-junio'),
(4969, '16-de-junio'),
(4970, '18-de-junio'),
(4971, '20-de-junio'),
(4972, '23-de-junio'),
(4973, '25-de-junio'),
(4974, '27-de-junio'),
(4975, '30-de-junio'),
(4976, '02-de-julio'),
(4977, '04-de-julio'),
(4978, '07-de-julio'),
(4979, '09-de-julio'),
(4980, '11-de-julio'),
(4981, '14-de-julio'),
(4982, '16-de-julio'),
(4983, '18-de-julio'),
(4984, '21-de-julio'),
(4985, '23-de-julio'),
(4986, '25-de-julio'),
(4987, '28-de-julio'),
(4988, '30-de-julio'),
(4989, '01-de-agosto'),
(4990, '04-de-agosto'),
(4991, '06-de-agosto'),
(4992, '08-de-agosto'),
(4993, '11-de-agosto'),
(4994, '13-de-agosto'),
(4995, '15-de-agosto'),
(4996, '18-de-agosto'),
(4997, '20-de-agosto'),
(4998, '22-de-agosto'),
(4999, '25-de-agosto'),
(5000, '27-de-agosto'),
(5001, '29-de-agosto'),
(5002, '01-de-septiembre'),
(5003, '03-de-septiembre'),
(5004, '05-de-septiembre'),
(5005, '08-de-septiembre'),
(5006, '10-de-septiembre'),
(5007, '12-de-septiembre'),
(5008, '15-de-septiembre'),
(5009, '17-de-septiembre'),
(5010, '19-de-septiembre'),
(5011, '22-de-septiembre'),
(5012, '24-de-septiembre'),
(5013, '26-de-septiembre'),
(5014, '29-de-septiembre'),
(5015, '01-de-octubre'),
